"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","corrected_effort_units","outcomeSwitch","condition","selectedRiskyDeck"
"a43011_a73kv74rkup",13,952,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"a43011_a73kv74rkup",14,843,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"a43011_a73kv74rkup",15,949,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"false",12,"HM",1
"a43011_a73kv74rkup",16,905,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"a43011_a73kv74rkup",17,817,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a43011_a73kv74rkup",18,813,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"a43011_a73kv74rkup",19,794,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"a43011_a73kv74rkup",20,1205,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a43011_a73kv74rkup",21,812,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"a43011_a73kv74rkup",22,1685,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"a43011_a73kv74rkup",24,1044,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a43011_a73kv74rkup",25,1098,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"false",12,"HM",1
"a43011_a73kv74rkup",26,949,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",8,"HE",1
"a43011_a73kv74rkup",27,748,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"a43011_a73kv74rkup",28,824,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"a43011_a73kv74rkup",29,865,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"a43011_a73kv74rkup",30,837,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"a43011_a73kv74rkup",31,910,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",8,"HE",1
"a43011_a73kv74rkup",32,927,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"a43011_a73kv74rkup",33,827,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a43011_a73kv74rkup",34,855,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"a43011_a73kv74rkup",35,883,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"a43011_a73kv74rkup",36,887,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"a43011_a73kv74rkup",37,809,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"a43011_a73kv74rkup",38,883,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"a43011_a73kv74rkup",39,836,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"a43011_a73kv74rkup",40,1115,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",12,"HM",1
"a5561_xveqah9tfk",3,4637,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"a5561_xveqah9tfk",6,2555,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"a5561_xveqah9tfk",7,3239,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"true",8,"HM",1
"a5561_xveqah9tfk",8,1618,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",8,"EM",1
"a5561_xveqah9tfk",9,3241,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",14,"HE",1
"a5561_xveqah9tfk",10,1501,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"a5561_xveqah9tfk",11,1986,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"a5561_xveqah9tfk",12,1721,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"a5561_xveqah9tfk",13,1602,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"a5561_xveqah9tfk",14,2411,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"a5561_xveqah9tfk",15,1184,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",8,"EM",1
"a5561_xveqah9tfk",16,1541,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"a5561_xveqah9tfk",17,1895,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"a5561_xveqah9tfk",18,1418,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"a5561_xveqah9tfk",20,1708,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"a5561_xveqah9tfk",21,1731,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"a5561_xveqah9tfk",22,1465,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"a5561_xveqah9tfk",23,1496,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"a5561_xveqah9tfk",24,1390,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"a5561_xveqah9tfk",25,1200,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"a5561_xveqah9tfk",26,1099,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"a5561_xveqah9tfk",27,1307,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
"a5561_xveqah9tfk",28,1328,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"a5561_xveqah9tfk",29,1217,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"a5561_xveqah9tfk",30,1164,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"a5561_xveqah9tfk",32,1628,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"a5561_xveqah9tfk",33,1308,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"a5561_xveqah9tfk",34,1267,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"a5561_xveqah9tfk",35,1133,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",2,"EE",1
"a5561_xveqah9tfk",36,1297,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"a5561_xveqah9tfk",37,1172,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"a5561_xveqah9tfk",38,1280,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"a5561_xveqah9tfk",39,1289,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"a5561_xveqah9tfk",40,1103,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",8,"EM",1
"a6316_mznm33broy",1,4404,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"a6316_mznm33broy",2,5460,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"a6316_mznm33broy",3,3290,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",12,"HM",1
"a6316_mznm33broy",4,3526,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",8,"EE",1
"a6316_mznm33broy",5,2590,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"a6316_mznm33broy",6,2102,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"true",12,"HM",1
"a6316_mznm33broy",7,3849,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"a6316_mznm33broy",8,1940,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",8,"HE",1
"a6316_mznm33broy",9,1834,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"a6316_mznm33broy",10,1759,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"a6316_mznm33broy",11,3963,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"a6316_mznm33broy",12,2376,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"a6316_mznm33broy",13,2372,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",8,"EE",1
"a6316_mznm33broy",14,2074,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"true",6,"EM",0
"a6316_mznm33broy",15,1915,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"a6316_mznm33broy",16,2138,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"a6316_mznm33broy",17,3467,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"a6316_mznm33broy",18,1943,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"a6316_mznm33broy",19,2878,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"a6316_mznm33broy",20,2501,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"a6316_mznm33broy",21,2152,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"a6316_mznm33broy",23,1902,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"a6316_mznm33broy",24,2009,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"a6316_mznm33broy",25,2697,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"a6316_mznm33broy",26,4920,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"a6316_mznm33broy",27,1978,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"a6316_mznm33broy",28,2047,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"a6316_mznm33broy",31,1873,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",8,"HM",1
"a6316_mznm33broy",34,1343,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"a6316_mznm33broy",35,1624,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",4,"EM",1
"a6316_mznm33broy",36,2651,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"a6316_mznm33broy",37,2114,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"a6316_mznm33broy",38,2225,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"a6316_mznm33broy",39,1814,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",8,"HM",1
"a857_4lq67w46n2q",2,4742,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",4,"EM",1
"a857_4lq67w46n2q",3,3420,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",4,4368,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"a857_4lq67w46n2q",5,1702,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"a857_4lq67w46n2q",6,3530,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"a857_4lq67w46n2q",7,1681,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"a857_4lq67w46n2q",8,3845,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"a857_4lq67w46n2q",9,3626,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",10,1440,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"a857_4lq67w46n2q",11,3139,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"a857_4lq67w46n2q",12,2018,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"a857_4lq67w46n2q",13,1533,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"a857_4lq67w46n2q",14,8213,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",15,1025,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a857_4lq67w46n2q",16,2999,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"a857_4lq67w46n2q",17,8560,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",12,"HM",1
"a857_4lq67w46n2q",18,1241,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"a857_4lq67w46n2q",19,1460,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"a857_4lq67w46n2q",20,2734,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",21,8221,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a857_4lq67w46n2q",23,1517,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",14,"HE",1
"a857_4lq67w46n2q",25,1707,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"a857_4lq67w46n2q",27,2712,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"a857_4lq67w46n2q",29,1404,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"a857_4lq67w46n2q",30,8764,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"a857_4lq67w46n2q",31,5896,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",33,3477,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a857_4lq67w46n2q",34,8262,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"a857_4lq67w46n2q",37,2266,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",8,"HE",1
"a857_4lq67w46n2q",38,1342,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"a857_4lq67w46n2q",39,1185,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"a9161_e9jmf6arz2q",1,2459,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"a9161_e9jmf6arz2q",2,3892,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"a9161_e9jmf6arz2q",3,3649,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",4,2373,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"a9161_e9jmf6arz2q",5,2306,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"a9161_e9jmf6arz2q",6,1787,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"a9161_e9jmf6arz2q",7,1469,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",8,1035,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",9,972,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",10,834,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"a9161_e9jmf6arz2q",11,2863,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",12,1944,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",4,"EM",1
"a9161_e9jmf6arz2q",13,2617,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"a9161_e9jmf6arz2q",15,2552,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",16,2529,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"a9161_e9jmf6arz2q",17,3086,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",18,1004,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"a9161_e9jmf6arz2q",19,846,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",20,2444,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"a9161_e9jmf6arz2q",21,2764,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",8,"EM",1
"a9161_e9jmf6arz2q",22,1953,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",23,773,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"a9161_e9jmf6arz2q",24,1146,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",25,3245,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"a9161_e9jmf6arz2q",26,2696,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"a9161_e9jmf6arz2q",27,1276,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"a9161_e9jmf6arz2q",28,1864,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"a9161_e9jmf6arz2q",29,1146,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"a9161_e9jmf6arz2q",30,1390,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"a9161_e9jmf6arz2q",31,2294,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
